"station_nbr","date","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","codesum","snowfall","preciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed"
4,"2013-05-15",30.56,19.44,25,1,19.44,21.11,0,12,537,1917,367,1,14,989.841407266676,1013.54612793334,12.07005,17,13.518456
5,"2013-05-15",-2.78,-0.56,6.11,-4,-5,4.44,44,0,424,1858,1,1,5,980.35951900001,1011.51429473334,13.518456,31,17.059004
6,"2013-05-15",30,20.56,25.28,3,20,21.67,0,13,537,1917,131,1,4,995.259629133343,1013.54612793334,21.565156,17,22.047958
7,"2013-05-15",24.44,16.67,20.555,11,15,17.22,0,4,586.735319369759,1823.57693687046,134,1,38,964.443492266676,1010.49837813334,18.185542,17,19.633948
8,"2013-05-15",28.33,21.67,25,2,21.11,22.22,0,12,586.395259453275,1823.38672543161,141,1,11,1003.38696193334,1012.53021133334,17.541806,16,17.541806
9,"2013-05-15",25,12.22,18.61,2,7.22,12.78,0,1,586.055199536792,1823.19651399277,1,1,1,985.43910200001,1010.15973926668,10.621644,27,14.966862
10,"2013-05-15",28.89,15,21.945,2,11.67,16.11,0,7,533,1913,1,1,1,1020.65754413334,1021.33482186668,8.0467,17,12.391918
11,"2013-05-15",29.44,11.11,20.275,-4,11.67,15.56,0,4,533,1913,1,1,1,1020.31890526668,1021.33482186668,3.701482,17,7.724832
12,"2013-05-15",28.89,12.78,20.835,2,11.67,16.11,0,5,585.035019787341,1822.62587967623,1,1,1,1020.31890526668,1021.67346073334,5.63269,15,8.368568
13,"2013-05-15",26.11,11.67,18.89,-2,5.56,11.11,0,1,584.694959870858,1822.43566823738,325,1,284,819.167418466675,1010.15973926668,4.506152,24,9.977908
14,"2013-05-15",23.33,16.11,19.72,0,16.11,17.22,0,3,526,1927,127,1,36,964.443492266676,1010.83701700001,16.0934,16,16.89807
15,"2013-05-15",19.44,-1.67,8.885,-8,3.33,6.67,17,0,423,1902,179,1,10,1000.33921213334,1011.51429473334,6.920162,17,7.24203
16,"2013-05-15",17.78,1.11,9.445,-11,3.89,7.78,16,0,583.674780121407,1821.86503392084,1,1,284,1009.48246153334,1011.85293360001,10.299776,18,12.391918
17,"2013-05-15",24.44,17.22,20.83,5,17.22,18.89,0,5,583.334720204924,1821.674822482,367,1,53,989.50276840001,1012.86885020001,11.587248,16,13.518456
18,"2013-05-15",26.67,17.22,21.945,-2,18.33,20,0,7,529,1919,422,1,200,994.243712533343,1012.86885020001,25.105704,16,26.232242
19,"2013-05-15",25,13.33,19.165,11,8.89,13.89,0,2,429,1907,1,1,284,983.745907666676,1008.12790606668,4.345218,30,12.713786
20,"2013-05-15",24.44,17.22,20.83,6,18.33,19.44,0,5,582.314540455473,1821.10418816546,371,1,183,987.47093520001,1012.86885020001,16.254334,15,18.50741
1,"2013-05-16",27.22,9.44,18.33,2,3.33,11.67,0,0,588.728619691422,1824.7400191321,1,1,1,999.323295533343,1005.41879513334,16.254334,27,18.829278
2,"2013-05-16",25,11.67,18.335,8,2.78,10.56,0,0,426,1902,1,1,1,969.18443640001,1006.43471173334,22.369826,28,23.013562
3,"2013-05-16",23.89,17.22,20.555,0,16.67,17.78,0,4,517,1923,127,1,2,985.777740866676,1009.82110040001,7.724832,11,8.690436
4,"2013-05-16",34.44,21.11,27.775,5,20.56,22.22,0,17,537,1918,131,1,6,985.43910200001,1008.46654493334,9.977908,16,12.391918
5,"2013-05-16",-2.78,-0.56,6.11,-4,-5,4.44,44,0,423,1859,1,1,5,980.35951900001,1011.51429473334,13.518456,31,19.151146
6,"2013-05-16",33.89,22.22,28.055,8,21.11,22.78,0,18,537,1917,141,1,284,990.857323866676,1008.46654493334,19.633948,17,21.082354
7,"2013-05-16",23.33,16.11,19.72,6,15,16.67,0,3,586.688260192521,1823.59875049903,133,1,8,963.427575666676,1009.14382266668,7.24203,12,9.65604
8,"2013-05-16",31.67,22.78,27.225,2,21.67,23.33,0,16,586.348200276038,1823.40853906018,139,1,1,997.968740066676,1014.90068340001,16.737136,17,17.70274
9,"2013-05-16",27.22,11.67,19.445,-8,5.56,12.78,0,2,586.008140359554,1823.21832762133,1,1,284,986.45501860001,1011.51429473334,9.977908,6,11.587248
10,"2013-05-16",29.44,18.33,23.885,2,16.11,18.89,0,10,533,1913,1,1,1,1017.94843320001,1018.62571093334,9.816974,18,14.48406
11,"2013-05-16",30,16.11,23.055,1,16.11,18.33,0,9,532,1914,1,1,1,1017.27115546668,1018.62571093334,5.954558,17,10.138842
12,"2013-05-16",29.44,17.22,23.33,2,16.11,18.89,0,9,584.987960610104,1822.64769330479,1,1,1,1017.27115546668,1018.96434980001,6.43736,17,9.977908
13,"2013-05-16",26.11,8.89,17.5,1,3.89,10.56,1,0,584.64790069362,1822.45748186595,1,1,1,817.135585266675,1007.78926720001,4.988954,18,10.138842
14,"2013-05-16",23.33,15.56,19.445,-1,15.56,16.67,0,2,526,1928,131,1,12,963.088936800009,1009.14382266668,7.724832,12,9.977908
15,"2013-05-16",26.67,6.11,16.39,6,3.89,10.56,3,0,422,1903,51,1,1,991.53460160001,1005.08015626668,12.391918,29,14.001258
16,"2013-05-16",26.67,10.56,18.615,1,3.89,11.67,0,1,583.62772094417,1821.88684754941,1,1,1,1000.00057326668,1004.06423966668,15.932466,28,17.219938
17,"2013-05-16",25,16.67,20.835,5,16.67,18.33,0,5,583.287661027686,1821.69663611056,127,1,1,987.47093520001,1010.83701700001,4.184284,14,4.988954
18,"2013-05-16",28.33,17.78,23.055,0,18.89,20,0,9,528,1919,1,1,1,990.857323866676,1008.46654493334,15.771532,16,16.89807
19,"2013-05-16",23.33,10.56,16.945,7,5.56,11.11,2,0,428,1908,1,1,1,989.164129533343,1013.20748906668,10.138842,2,13.518456
20,"2013-05-16",27.22,16.67,21.945,4,18.89,20,0,7,582.267481278236,1821.12600179402,1,1,1,984.42318540001,1008.46654493334,9.977908,15,12.07005
1,"2013-05-17",20.56,9.44,15,-8,3.33,9.44,6,0,588.681560514185,1824.76183276067,1,1,1,1010.83701700001,1017.60979433334,9.816974,33,12.391918
2,"2013-05-17",19.44,7.78,13.61,0,2.22,8.33,8,0,425,1903,1,1,1,979.34360240001,1017.60979433334,13.035654,33,15.127796
3,"2013-05-17",27.22,14.44,20.83,1,17.78,19.44,0,5,516,1924,3,1,1,986.793657466676,1010.83701700001,9.334172,13,10.299776
4,"2013-05-17",35,23.89,29.445,8,21.11,23.33,0,20,536,1919,115,1,1,987.132296333343,1009.48246153334,10.621644,16,13.196588
5,"2013-05-17",-2.78,-0.56,6.11,-4,-1.67,4.44,44,0,422,1900,1,1,5,980.35951900001,1011.51429473334,14.001258,31,17.059004
6,"2013-05-17",33.89,23.33,28.61,8,21.67,23.33,0,19,536,1918,8,1,1,992.55051820001,1009.48246153334,18.668344,16,19.151146
7,"2013-05-17",22.78,16.67,19.725,7,18.33,18.89,0,3,586.641201015284,1823.62056412759,57,1,1,963.766214533343,1009.82110040001,11.909116,12,13.196588
8,"2013-05-17",32.78,23.89,28.335,4,22.22,23.89,0,18,586.3011410988,1823.43035268875,115,1,1,998.984656666677,1014.90068340001,15.449664,17,15.932466
9,"2013-05-17",20,13.33,16.665,-8,10,12.22,3,0,585.961081182317,1823.2401412499,131,1,24,989.164129533343,1014.90068340001,14.966862,12,16.254334
10,"2013-05-17",30.56,20.56,25.56,2,17.22,20,0,13,532,1914,1,1,1,1017.94843320001,1018.62571093334,10.621644,14,13.196588
11,"2013-05-17",30,16.67,23.335,0,17.22,19.44,0,9,532,1915,1,1,1,1017.27115546668,1018.96434980001,6.276426,14,9.012304
12,"2013-05-17",29.44,17.22,23.33,6,17.22,19.44,0,9,584.940901432866,1822.66950693336,8,1,1,1017.27115546668,1018.28707206668,6.43736,13,8.690436
13,"2013-05-17",28.89,9.44,19.165,1,-2.78,9.44,0,2,584.600841516383,1822.47929549452,1,1,1,816.119668666675,1005.41879513334,9.173238,21,12.552852
14,"2013-05-17",22.78,15.56,19.17,-2,18.89,19.44,0,2,525,1929,8,1,1,963.766214533343,1010.15973926668,13.518456,11,14.162192
15,"2013-05-17",20.56,8.33,14.445,2,3.33,8.33,7,0,421,1904,1,1,1,1003.72560080001,1017.60979433334,13.196588,33,14.001258
16,"2013-05-17",20,7.22,13.61,-8,4.44,8.89,8,0,583.580661766932,1821.90866117798,1,1,1,1011.51429473334,1016.59387773334,8.207634,32,12.87472
17,"2013-05-17",27.78,15,21.39,3,18.33,19.44,0,6,583.240601850449,1821.71844973913,62,1,1,988.825490666676,1012.19157246668,4.506152,14,5.63269
18,"2013-05-17",33.33,23.33,28.33,8,21.11,23.33,0,18,527,1920,25,1,284,991.873240466676,1008.80518380001,17.70274,17,18.829278
19,"2013-05-17",13.33,7.78,10.555,-5,6.11,8.33,14,0,427,1909,131,1,54,992.889157066676,1018.28707206668,13.518456,3,14.001258
20,"2013-05-17",31.67,22.78,27.225,5,21.11,22.78,0,16,582.220422100998,1821.14781542259,11,1,1,985.43910200001,1008.80518380001,13.196588,16,14.162192
1,"2013-05-18",22.78,6.67,14.725,-11,5.56,10,6,0,588.634501336947,1824.78364638924,1,1,284,1019.64162753334,1025.39848826668,2.253076,9,5.471756
2,"2013-05-18",20.56,7.22,13.89,0,3.89,9.44,8,0,424,1904,1,1,1,987.47093520001,1025.05984940001,14.162192,26,15.449664
3,"2013-05-18",30.56,20.56,25.56,9,20.56,22.22,0,13,515,1924,11,1,8,984.761824266676,1008.46654493334,19.955816,16,21.887024
4,"2013-05-18",35.56,22.22,28.89,7,19.44,22.22,0,19,536,1919,115,1,1,987.47093520001,1010.15973926668,13.518456,17,15.610598
5,"2013-05-18",-2.78,-0.56,6.11,-4,-1.67,4.44,44,0,421,1900,1,1,5,980.35951900001,1011.51429473334,14.001258,31,17.059004
6,"2013-05-18",35,21.67,28.335,7,20,22.22,0,18,536,1919,11,1,1,993.227795933343,1010.15973926668,21.082354,17,21.404222
7,"2013-05-18",31.67,18.33,25,8,19.44,21.11,0,12,586.594141838046,1823.64237775616,369,1,80,961.057103600009,1007.11198946668,19.633948,17,26.715044
8,"2013-05-18",34.44,23.89,29.165,4,22.22,23.89,0,20,586.254081921563,1823.45216631731,11,1,1,1000.00057326668,1012.86885020001,17.541806,17,17.863674
9,"2013-05-18",27.22,12.22,19.72,-2,13.89,16.11,0,3,585.914022005079,1823.26195487847,133,1,87,986.45501860001,1012.19157246668,11.426314,14,12.713786
10,"2013-05-18",31.67,22.22,26.945,2,20,21.67,0,16,531,1915,420,1,25,1017.94843320001,1018.96434980001,13.840324,14,15.771532
11,"2013-05-18",30,18.89,24.445,2,19.44,21.11,0,11,531,1915,422,1,22,1017.94843320001,1018.96434980001,8.368568,13,9.977908
12,"2013-05-18",30,18.89,24.445,0,19.44,21.11,0,11,584.893842255629,1822.69132056193,131,1,14,1017.94843320001,1019.30298866668,8.690436,14,10.621644
13,"2013-05-18",23.33,8.89,16.11,1,-1.67,7.78,4,0,584.553782339145,1822.50110912308,1,1,1,816.119668666675,1006.09607286668,3.21868,27,11.587248
14,"2013-05-18",31.67,18.33,25,8,20,21.67,0,12,524,1929,331,1,91,961.395742466676,1007.45062833334,14.48406,16,23.657298
15,"2013-05-18",23.33,2.78,13.055,-1,4.44,8.89,9,0,420,1905,1,1,1,1011.85293360001,1025.05984940001,2.253076,12,5.471756
16,"2013-05-18",21.11,5,13.055,-11,6.67,10,9,0,583.533602589695,1821.93047480654,51,1,284,1020.65754413334,1024.38257166668,4.988954,12,9.173238
17,"2013-05-18",31.67,19.44,25.555,8,21.11,22.78,0,13,583.193542673211,1821.7402633677,331,1,21,987.132296333343,1009.82110040001,12.391918,17,13.357522
18,"2013-05-18",34.44,23.33,28.885,9,20.56,22.78,0,19,527,1921,115,1,1,992.211879333343,1009.14382266668,25.266638,17,25.588506
19,"2013-05-18",19.44,8.89,14.165,1,8.33,11.11,7,0,426,1910,1,1,1,991.53460160001,1017.27115546668,6.115492,10,7.081096
20,"2013-05-18",33.33,22.22,27.775,8,20,22.78,0,17,582.173362923761,1821.16962905116,115,1,1,985.777740866676,1009.14382266668,17.70274,17,18.829278
1,"2013-05-19",21.11,8.89,15,-8,10,11.67,6,0,588.58744215971,1824.8054600178,131,1,28,1020.99618300001,1026.41440486668,2.574944,8,5.310822
2,"2013-05-19",18.89,8.89,13.89,0,9.44,11.11,8,0,423,1905,131,1,10,988.825490666676,1025.73712713334,14.001258,22,16.0934
3,"2013-05-19",28.33,18.89,23.61,5,18.89,21.11,0,10,515,1925,324,1,11,980.35951900001,1004.40287853334,21.082354,17,24.461968
4,"2013-05-19",34.44,22.78,28.61,7,20,22.22,0,19,535,1920,115,1,1,985.43910200001,1008.46654493334,14.162192,16,14.966862
5,"2013-05-19",-2.78,-0.56,6.11,-4,-1.67,4.44,44,0,420,1901,1,1,5,980.35951900001,1017.94843320001,13.518456,32,16.89807
6,"2013-05-19",33.33,22.22,27.775,6,20.56,22.78,0,17,535,1919,115,1,1,990.857323866676,1008.12790606668,21.887024,16,22.208892
7,"2013-05-19",30,20,25,11,18.33,20.56,0,12,586.547082660809,1823.66419138473,322,1,284,957.332076066676,1002.37104533334,28.002516,16,29.289988
8,"2013-05-19",33.33,23.89,28.61,4,22.78,24.44,0,19,586.207022744325,1823.47397994588,115,1,1,997.968740066676,1012.53021133334,17.863674,16,18.024608
9,"2013-05-19",27.78,17.22,22.5,4,16.67,17.78,0,8,585.866962827842,1823.28376850703,367,1,157,979.34360240001,1005.08015626668,10.138842,15,13.67939
10,"2013-05-19",30,21.67,25.835,2,20.56,22.22,0,14,531,1915,325,1,41,1016.93251660001,1017.94843320001,12.713786,15,16.576202
11,"2013-05-19",29.44,20,24.72,3,20.56,21.67,0,12,530,1916,420,1,19,1016.93251660001,1018.28707206668,7.402964,14,10.299776
12,"2013-05-19",30,20.56,25.28,2,20,21.67,0,13,584.846783078391,1822.7131341905,420,1,42,1016.59387773334,1018.28707206668,9.334172,16,11.26538
13,"2013-05-19",20.56,7.22,13.89,-8,0.56,7.22,8,0,584.506723161908,1822.52292275165,1,1,284,814.765113200008,1006.43471173334,1.448406,34,13.035654
14,"2013-05-19",30,18.89,24.445,7,19.44,21.11,0,11,523,1930,398,1,41,957.332076066676,1002.70968420001,25.105704,16,26.55411
15,"2013-05-19",21.11,8.33,14.72,2,9.44,11.11,6,0,419,1906,131,1,19,1012.86885020001,1025.73712713334,3.540548,12,5.63269
16,"2013-05-19",18.89,9.44,14.165,1,10,11.67,7,0,583.486543412457,1821.95228843511,180,1,23,1022.01209960001,1025.39848826668,2.253076,11,6.43736
17,"2013-05-19",28.89,18.89,23.89,9,19.44,21.11,0,10,583.146483495974,1821.76207699626,127,1,3,982.39135220001,1005.75743400001,14.001258,18,15.28873
18,"2013-05-19",32.78,22.22,27.5,7,19.44,22.22,0,17,526,1922,115,1,1,989.841407266676,1007.11198946668,30.255592,18,30.738394
19,"2013-05-19",26.11,11.11,18.61,9,13.89,15.56,0,1,425,1911,115,1,1,985.43910200001,1011.85293360001,10.299776,15,11.26538
20,"2013-05-19",31.67,21.67,26.67,10,19.44,21.67,0,15,582.126303746523,1821.19144267973,1,1,1,983.068629933343,1007.11198946668,22.047958,17,22.208892
1,"2013-05-20",27.78,13.89,20.835,1,15,16.67,0,5,588.540382982472,1824.82727364637,8,1,2,1011.85293360001,1016.59387773334,3.21868,27,7.081096
2,"2013-05-20",25.56,12.22,18.89,8,15,16.67,0,1,422,1906,56,1,284,980.698157866676,1016.93251660001,11.909116,27,14.966862
3,"2013-05-20",28.89,20,24.445,6,20.56,21.67,0,11,514,1926,340,1,10,981.37543560001,1005.08015626668,14.323126,17,17.863674
4,"2013-05-20",34.44,25,29.72,4,20.56,22.78,-5.15317691723763,14.7443732374449,535,1921,1,1,1,985.100463133343,1009.82110040001,12.87472,16,14.323126
5,"2013-05-20",-2.78,-0.56,6.11,-4,-1.67,4.44,44,0,419,1902,1,1,5,980.35951900001,1017.94843320001,13.518456,32,16.89807
6,"2013-05-20",33.89,22.22,28.055,7,21.11,22.78,0,18,534,1920,1,1,1,990.857323866676,1007.78926720001,21.243288,15,21.887024
7,"2013-05-20",38.33,20.56,26.665,8,18.33,20,0,15,586.500023483571,1823.68600501329,320,1,12,959.702548133343,1004.40287853334,13.518456,18,20.760486
8,"2013-05-20",33.33,25,29.165,4,22.78,24.44,0,20,586.159963567088,1823.49579357445,1,1,1,997.63010120001,1014.56204453334,15.932466,16,16.576202
9,"2013-05-20",22.22,15.56,18.89,1,15,16.67,0,1,585.819903650604,1823.3055821356,127,1,42,974.941297133343,1000.67785100001,14.162192,16,16.737136
10,"2013-05-20",30,22.22,26.11,2,20.56,22.22,0,14,530,1916,1,1,4,1016.93251660001,1017.60979433334,10.299776,14,12.07005
11,"2013-05-20",28.33,20,24.165,1,20.56,21.67,0,11,530,1917,127,1,7,1016.93251660001,1017.94843320001,6.276426,14,7.563898
12,"2013-05-20",28.33,21.11,24.72,0,20.56,21.67,0,12,584.799723901154,1822.73494781906,1,1,7,1016.59387773334,1017.94843320001,6.759228,16,7.885766
13,"2013-05-20",17.78,5,11.39,-8,3.89,7.22,12,0,584.45966398467,1822.54473638022,422,1,9,818.828779600008,1011.85293360001,1.448406,9,9.173238
14,"2013-05-20",29.44,20,24.72,8,19.44,20.56,0,12,523,1931,417,76,242,959.702548133343,1004.74151740001,11.748182,18,17.380872
15,"2013-05-20",25.56,11.11,18.335,7,14.44,15.56,0,0,418,1907,8,1,3,1004.06423966668,1016.25523886668,1.931208,31,6.598294
16,"2013-05-20",30,22.78,26.39,4,17.22,16.11,0,16,583.43948423522,1821.97410206368,8,1,4,1012.86885020001,1013.54612793334,10.621644,23,11.587248
17,"2013-05-20",30,20,25,12,20,21.67,0,12,583.099424318736,1821.78389062483,398,1,284,983.745907666676,1006.43471173334,11.587248,18,12.87472
18,"2013-05-20",33.33,24.44,28.885,9,20,22.78,0,19,526,1922,115,1,1,989.164129533343,1006.43471173334,29.933724,18,31.221196
19,"2013-05-20",30,16.67,23.335,16,14.44,18.33,0,9,424,1912,368,1,17,981.37543560001,1006.43471173334,17.219938,20,18.829278
20,"2013-05-20",32.22,23.89,28.055,10,20,22.22,0,18,582.079244569286,1821.21325630829,1,1,1,982.39135220001,1006.43471173334,22.047958,17,22.369826
1,"2013-05-21",21.67,10.56,16.115,-8,12.22,13.33,4,0,588.493323805234,1824.84908727494,188,1,23,1009.48246153334,1015.23932226668,12.230984,5,13.035654
2,"2013-05-21",29.44,8.89,19.165,9,14.44,16.11,0,2,421,1907,356,1,32,977.650408066676,1013.88476680001,3.862416,7,13.035654
3,"2013-05-21",20.56,13.89,17.225,-7,15.56,16.11,2,0,513,1927,367,1,39,984.084546533343,1008.12790606668,3.701482,28,10.46071
4,"2013-05-21",32.22,20.56,26.39,2,20,22.22,0,15,534,1921,127,1,284,985.43910200001,1007.78926720001,6.276426,17,11.426314
5,"2013-05-21",-2.78,-0.56,6.11,-4,-1.67,4.44,44,0,418,1903,1,1,5,980.35951900001,1017.94843320001,13.518456,32,16.89807
6,"2013-05-21",32.78,20.56,26.67,3,20.56,22.78,0,15,534,1921,127,1,284,990.857323866676,1007.45062833334,12.713786,16,20.599552
7,"2013-05-21",20.56,13.89,17.225,-6,11.11,13.89,2,0,586.452964306334,1823.70781864186,409,1,31,964.443492266676,1009.14382266668,6.598294,35,12.552852
8,"2013-05-21",32.78,21.11,26.945,2,22.78,23.89,0,16,586.11290438985,1823.51760720301,42,1,284,996.61418460001,1011.17565586668,9.977908,16,14.644994
9,"2013-05-21",18.89,9.44,14.165,-2,12.22,13.33,7,0,585.772844473367,1823.32739576417,131,1,7,977.650408066676,1002.70968420001,5.954558,2,8.368568
10,"2013-05-21",29.44,22.78,26.11,2,20.56,22.22,0,14,530,1917,420,1,22,1015.57796113334,1016.25523886668,10.46071,14,11.587248
11,"2013-05-21",27.78,19.44,23.61,0,20.56,21.11,0,10,529,1917,328,1,79,1015.23932226668,1016.59387773334,6.43736,14,7.402964
12,"2013-05-21",28.33,20,24.165,2,20,21.67,0,11,584.752664723916,1822.75676144763,408,1,284,1015.23932226668,1016.59387773334,5.310822,13,6.43736
13,"2013-05-21",20.56,3.33,11.945,-8,0.56,6.67,11,0,584.412604807433,1822.56655000878,1,1,1,819.167418466675,1012.86885020001,4.82802,4,12.713786
14,"2013-05-21",20.56,12.22,16.39,-7,12.22,14.44,3,0,522,1932,407,1,41,964.443492266676,1009.14382266668,6.920162,34,12.552852
15,"2013-05-21",24.44,10,17.22,5,12.22,13.33,2,0,417,1908,137,1,84,1002.03240646668,1014.90068340001,6.43736,9,8.368568
16,"2013-05-21",30,22.78,26.39,4,17.22,16.11,0,16,583.392425057982,1821.99591569224,1,1,1,1010.49837813334,1013.54612793334,10.621644,23,11.587248
17,"2013-05-21",21.67,11.67,16.67,-3,14.44,15.56,3,0,583.052365141499,1821.8057042534,385,1,52,986.45501860001,1009.48246153334,2.092142,32,5.63269
18,"2013-05-21",28.89,16.67,22.78,-2,17.78,19.44,0,8,525,1923,413,1,82,991.195962733343,1007.78926720001,7.885766,21,18.024608
19,"2013-05-21",27.22,17.22,22.22,14,15,17.78,0,7,423,1913,1,1,284,979.34360240001,1004.06423966668,17.219938,21,18.990212
20,"2013-05-21",28.33,14.44,21.385,7,17.78,19.44,0,6,582.032185392048,1821.23506993686,127,1,79,984.761824266676,1007.45062833334,6.43736,22,16.737136
1,"2013-05-22",16.67,10.56,13.615,-2,10.56,11.67,8,0,588.446264627997,1824.87090090351,137,1,61,1008.46654493334,1014.22340566668,4.506152,9,6.920162
2,"2013-05-22",24.44,8.89,16.665,4,13.89,14.44,3,0,420,1908,180,1,21,983.745907666676,1018.62571093334,5.471756,16,11.748182
3,"2013-05-22",26.11,11.11,18.61,-4,13.33,16.11,0,1,513,1927,1,1,1,987.47093520001,1015.23932226668,4.667086,27,9.173238
4,"2013-05-22",34.44,16.11,25.275,0,16.67,20,0,13,534,1922,1,1,1,988.148212933343,1010.83701700001,2.253076,13,4.988954
5,"2013-05-22",-2.78,-0.56,6.11,-4,-1.67,4.44,44,0,418,1904,1,1,5,980.35951900001,1017.94843320001,13.518456,32,16.89807
6,"2013-05-22",33.33,13.33,23.33,-3,17.78,20.56,0,9,533,1921,1,1,1,993.56643480001,1010.49837813334,4.988954,11,7.724832
7,"2013-05-22",26.11,12.22,19.165,-2,11.67,15.56,0,2,586.405905129096,1823.72963227043,1,1,1,966.13668660001,1011.17565586668,1.770274,19,8.85137
8,"2013-05-22",32.22,18.33,25.275,2,21.11,22.78,0,13,586.065845212613,1823.53942083158,1,1,1,999.66193440001,1014.56204453334,1.126538,13,4.506152
9,"2013-05-22",12.78,8.33,10.555,-8,7.78,9.44,14,0,585.725785296129,1823.34920939274,131,1,6,984.761824266676,1009.14382266668,14.162192,1,14.805928
10,"2013-05-22",31.11,22.78,26.945,-1,21.11,22.78,0,16,529,1917,306,1,284,1013.88476680001,1014.56204453334,9.816974,11,11.104446
11,"2013-05-22",27.22,17.78,22.5,-2,20,21.11,0,8,529,1918,367,1,25,1013.54612793334,1014.90068340001,4.184284,11,5.310822
12,"2013-05-22",27.78,18.89,23.335,5,20,21.67,0,9,584.705605546679,1822.7785750762,127,1,20,1013.54612793334,1014.90068340001,4.184284,12,4.506152
13,"2013-05-22",23.89,4.44,14.165,-8,2.22,8.33,7,0,584.365545630195,1822.58836363735,127,1,2,818.828779600008,1010.83701700001,3.379614,17,11.426314
14,"2013-05-22",26.67,11.11,18.89,-4,12.78,15.56,0,1,522,1932,1,1,1,965.798047733343,1011.17565586668,2.253076,14,9.012304
15,"2013-05-22",16.11,10,13.055,-2,11.67,11.67,9,0,416,1909,131,1,60,1001.35512873334,1013.88476680001,3.379614,13,5.63269
16,"2013-05-22",30,22.78,26.39,5,17.22,16.11,0,16,583.345365880745,1822.01772932081,8,1,1,1009.48246153334,1013.54612793334,10.621644,23,11.587248
17,"2013-05-22",26.67,10.56,18.615,2,13.33,15.56,0,1,583.005305964261,1821.82751788196,8,1,1,989.50276840001,1012.53021133334,2.896812,27,3.701482
18,"2013-05-22",30,13.89,21.945,-4,14.44,17.78,0,7,524,1924,8,1,1,994.243712533343,1011.51429473334,6.598294,13,7.402964
19,"2013-05-22",18.89,10,14.445,0,12.22,12.78,7,0,422,1914,131,1,67,980.698157866676,1005.41879513334,9.977908,4,12.230984
20,"2013-05-22",29.44,11.67,20.555,3,14.44,17.22,0,4,581.985126214811,1821.25688356543,8,1,1,988.148212933343,1011.51429473334,4.667086,13,6.598294
1,"2013-05-23",25.56,11.67,18.615,-2,15,16.11,0,1,588.399205450759,1824.89271453207,348,1,22,1006.43471173334,1011.85293360001,8.368568,20,11.26538
2,"2013-05-23",20.56,12.22,16.39,3,16.67,17.22,3,0,420,1909,180,1,71,975.618574866676,1011.51429473334,16.0934,20,16.89807
3,"2013-05-23",19.44,13.89,16.665,-9,14.44,15,3,0,512,1928,367,1,22,993.227795933343,1017.27115546668,8.690436,36,11.104446
4,"2013-05-23",32.78,23.89,28.335,5,20.56,22.78,0,18,533,1922,1,1,1,990.857323866676,1013.20748906668,8.0467,16,10.782578
5,"2013-05-23",-2.78,-0.56,6.11,-4,-1.67,4.44,44,0,417,1905,1,1,5,980.35951900001,1017.94843320001,13.518456,32,16.89807
6,"2013-05-23",32.78,23.33,28.055,6,21.11,23.33,0,18,533,1922,8,1,1,995.936906866677,1013.20748906668,14.001258,15,14.805928
7,"2013-05-23",26.11,15.56,20.835,1,14.44,16.11,0,5,586.358845951859,1823.75144589899,385,1,248,970.538991866676,1016.25523886668,13.357522,9,18.668344
8,"2013-05-23",33.33,24.44,28.885,2,22.78,24.44,0,19,586.018786035375,1823.56123446015,1,1,1,1002.03240646668,1017.60979433334,9.334172,15,9.334172
9,"2013-05-23",17.78,7.22,12.5,-11,0.56,7.22,10,0,585.678726118892,1823.3710230213,1,1,1,999.323295533343,1023.70529393334,13.518456,2,15.449664
10,"2013-05-23",32.78,21.67,27.225,2,20,22.22,0,16,529,1918,127,1,2,1013.20748906668,1014.22340566668,3.379614,24,10.138842
11,"2013-05-23",32.22,18.89,25.555,3,19.44,21.67,0,13,528,1918,127,1,284,1012.86885020001,1014.56204453334,5.63269,28,7.563898
12,"2013-05-23",31.67,20,25.835,3,19.44,21.67,0,14,584.658546369441,1822.80038870476,1,1,2,1012.86885020001,1014.56204453334,1.60934,17,5.793624
13,"2013-05-23",20,8.89,14.445,5,6.67,10,7,0,584.318486452958,1822.61017726592,1,1,1,821.199251666675,1013.88476680001,23.979166,16,24.94477
14,"2013-05-23",26.11,14.44,20.275,-1,15.56,16.67,0,4,521,1933,367,1,216,970.538991866676,1015.91660000001,14.001258,8,20.277684
15,"2013-05-23",21.67,10,15.835,3,15.56,15.56,4,0,415,1910,131,1,29,998.64601780001,1010.83701700001,7.402964,16,7.885766
16,"2013-05-23",26.11,11.67,18.89,-2,15,16.11,0,1,583.298306703507,1822.03954294938,179,1,9,1007.45062833334,1010.83701700001,9.495106,19,11.26538
17,"2013-05-23",18.33,13.89,16.11,3,14.44,15,4,0,582.958246787024,1821.84933151053,131,1,40,995.259629133343,1018.62571093334,4.667086,2,5.63269
18,"2013-05-23",31.11,22.22,26.665,4,20.56,22.22,0,15,524,1924,11,1,1,997.63010120001,1014.22340566668,14.001258,13,15.932466
19,"2013-05-23",11.11,5,8.055,-12,4.44,6.67,18,0,422,1915,131,1,23,995.259629133343,1016.59387773334,25.74944,2,26.071308
20,"2013-05-23",30.56,20.56,25.56,5,20,21.67,0,13,581.938067037573,1821.27869719399,11,1,1,990.857323866676,1014.22340566668,11.26538,14,12.713786
