"station_nbr","date","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","codesum","snowfall","preciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed"
11,2013-06-25,"91","72","82"," 1","72","74","0","17",526,1933,"TS RA","0.0","0.01","30.09","30.12"," 0.6","14","4.6"
12,2013-06-25,"91","74","83","M","72","75","0","18",583.105593520603,1823.52023844747," ","0.0","  T","30.09","30.12"," 2.9","14","3.8"
13,2013-06-25,"90","57","74","M","30","52","0"," 9",582.76553360412,1823.33002700863," ","M","0.00","24.21","29.76"," 1.1","34","6.3"
14,2013-06-25,"90","76","83"," 4","68","73","0","18",517,1949," ","0.0","0.00","28.46","29.80","17.1","17","17.4"
15,2013-06-25,"91","64","78","11","67","70","0","13",407,1930,"RA FG BR VCTS","0.0","0.10","29.47","29.81"," 3.3","25","4.2"
16,2013-06-25,"90","69","80","M","67","71","0","15",581.745353854669,1822.75939269209," ","M","0.00","29.70","29.79"," 6.6","25","8.0"
17,2013-06-25,"92","77","85","M","71","75","0","20",581.405293938186,1822.56918125324," ","0.0","0.00","29.18","29.87","11.6","18","11.8"
18,2013-06-25,"98","79","89"," 5","66","74","0","24",521,1939," ","0.0","0.00","29.38","29.88","15.3","18","15.5"
19,2013-06-25,"81","67","74"," 5","67","68","0"," 9",414,1934,"TSRA BR","0.0","1.40","29.11","29.86"," 3.1","20","6.3"
20,2013-06-25,"96","77","87","M","66","73","0","22",580.385114188735,1821.9985469367," ","0.0","0.00","29.18","29.88","12.0","18","12.1"
1,2013-06-26,"83","62","73","M","67","69","0"," 8",586.799193424684,1825.63437790335,"RA FG+ FG BR VCTS","M","0.61","29.62","29.80"," 1.4","36","4.8"
2,2013-06-26,"81","68","75"," 8","66","69","0","10",413,1928,"BR","0.0","0.00","28.72","29.80"," 8.4","27","9.2"
3,2013-06-26,"96","80","88"," 8","71","76","0","23",508,1945," ","0.0","0.00","29.13","29.82","10.6","19","11.0"
4,2013-06-26,"102","78","90"," 6","68","74","0","25",531,1937," ","0.0","0.00","29.24","29.90"," 5.6","17","7.7"
5,2013-06-26,"M","M","M","M","M","M","M","M",410,1925," ","M","M","M","M","M","M","M"
6,2013-06-26,"101","78","90"," 8","70","75","0","25",531,1936," ","0.0","0.00","29.40","29.90","12.0","18","12.4"
7,2013-06-26,"95","75","85","M","67","73","0","20",584.758833925783,1824.49310927027,"HZ","0.0","0.00","28.51","29.82","12.1","18","12.5"
8,2013-06-26,"102","77","90","M","75","79","0","25",584.418774009299,1824.30289783142,"BR","M","0.00","29.59","M"," 8.0","17","8.4"
9,2013-06-26,"87","72","80","M","69","72","0","15",584.078714092816,1824.11268639258,"RA BR HZ","M","0.60","28.97","29.70"," 2.3","28","7.2"
10,2013-06-26,"92","75","84","M","72","75","0","19",527,1932,"TS","M","0.08","30.03","30.05"," 4.6","19","8.5"
11,2013-06-26,"92","70","81"," 0","72","74","0","16",526,1933,"TSRA BR","0.0","  T","30.01","30.05"," 2.9","18","4.9"
12,2013-06-26,"93","74","84","M","72","75","0","19",583.058534343365,1823.54205207604,"TS TSRA","0.0","0.06","30.01","30.05"," 2.8","18","4.9"
13,2013-06-26,"95","57","76","M","34","55","0","11",582.718474426882,1823.35184063719," ","M","0.00","24.32","29.89"," 4.6","13","7.0"
14,2013-06-26,"93","72","83"," 4","70","74","0","18",517,1949," ","0.0","0.00","28.51","29.83","10.1","17","10.5"
15,2013-06-26,"78","62","70"," 3","67","68","0"," 5",408,1930,"RA BR","0.0","0.92","29.41","29.78"," 0.4","14","2.2"
16,2013-06-26,"84","63","74","M","67","69","0"," 9",581.698294677431,1822.78120632065,"RA FG+ FG BR","M","0.21","29.64","29.76"," 2.3","34","4.9"
17,2013-06-26,"97","77","87","M","72","77","0","22",581.358234760948,1822.59099488181," ","0.0","0.00","29.20","29.87"," 6.2","19","6.5"
18,2013-06-26,"99","79","89"," 5","68","75","0","24",521,1939," ","0.0","0.00","29.38","29.88","12.4","18","12.7"
19,2013-06-26,"75","65","70"," 1","65","67","0"," 5",414,1934,"TS RA BR","0.0","0.31","29.02","29.77"," 3.3","15","4.8"
20,2013-06-26,"97","77","87","M","68","74","0","22",580.338055011498,1822.02036056527," ","0.0","0.00","29.19","29.88"," 8.9","18","9.3"
1,2013-06-27,"70","60","65","M","61","62","0"," 0",586.752134247446,1825.65619153192,"RA BR","M","0.15","29.69","29.84"," 5.2","06","5.5"
2,2013-06-27,"70","62","66","-1","65","65","0"," 1",413,1928,"RA FG+ FG BR","0.0","0.04","28.76","29.81"," 5.5","09","5.9"
3,2013-06-27,"100","78","89"," 8","71","77","0","24",508,1945," ","0.0","0.00","29.15","29.86"," 6.5","18","9.7"
4,2013-06-27,"103","77","90"," 6","64","72","0","25",531,1937," ","0.0","0.00","29.28","29.93"," 3.7","17","5.8"
5,2013-06-27,"M","M","M","M","M","M","M","M",410,1925," ","M","M","M","M","M","M","M"
6,2013-06-27,"102","76","89"," 7","66","73","0","24",531,1936," ","0.0","0.00","29.44","29.93"," 6.5","18","7.4"
7,2013-06-27,"101","75","88","M","66","73","0","23",584.711774748545,1824.51492289884,"HZ","0.0","  T","28.54","29.88"," 7.2","19","11.4"
8,2013-06-27,"104","78","91","M","72","77","0","26",584.371714832062,1824.32471145999,"BR","M","0.03","29.61","M"," 4.7","19","5.6"
9,2013-06-27,"86","69","78","M","60","67","0","13",584.031654915578,1824.13450002114," ","M","0.00","29.03","29.77","10.4","30","11.0"
10,2013-06-27,"93","72","83","M","72","75","0","18",527,1932,"RA VCTS","M","0.01","29.95","29.97"," 5.9","21","8.0"
11,2013-06-27,"93","69","81"," 0","72","75","0","16",527,1933,"TS","0.0","0.05","29.93","29.97"," 4.7","25","5.6"
12,2013-06-27,"94","74","84","M","72","75","0","19",583.011475166128,1823.56386570461,"TS","0.0","0.00","29.93","29.97"," 3.1","21","6.2"
13,2013-06-27,"95","59","77","M","37","56","0","12",582.671415249644,1823.37365426576," ","M","0.00","24.44","30.01"," 3.8","08","8.1"
14,2013-06-27,"99","73","86"," 6","70","74","0","21",517,1949," ","0.0","  T","28.54","29.89"," 5.6","18","9.4"
15,2013-06-27,"72","60","66","-2","62","63","0"," 1",408,1930,"RA BR","0.0","0.06","29.46","29.82"," 3.8","13","4.6"
16,2013-06-27,"71","60","66","M","62","62","0"," 1",581.651235500194,1822.80301994922,"RA FG BR HZ","M","0.07","29.71","29.81"," 4.7","05","5.1"
17,2013-06-27,"100","74","87","M","73","77","0","22",581.311175583711,1822.61280851037,"BR","0.0","0.00","29.22","29.91"," 3.4","19","4.9"
18,2013-06-27,"102","81","92"," 8","68","75","0","27",521,1939," ","0.0","0.00","29.42","29.91"," 6.8","18","8.3"
19,2013-06-27,"88","63","76"," 7","66","69","0","11",415,1934,"RA BR","0.0","0.36","28.98","29.73"," 0.4","21","3.3"
20,2013-06-27,"100","78","89","M","68","74","0","24",580.29099583426,1822.04217419384," ","0.0","0.00","29.23","29.91"," 4.8","16","6.2"
1,2013-06-28,"84","59","72","M","65","67","0"," 7",586.705075070209,1825.67800516048,"RA FG BR","M","0.35","29.44","29.58"," 3.4","09","7.3"
2,2013-06-28,"78","59","69"," 1","66","66","0"," 4",413,1928,"RA FG+ BR","0.0","0.51","28.52","29.57"," 4.8","17","9.4"
3,2013-06-28,"97","74","86"," 5","65","72","0","21",509,1945," ","0.0","0.00","29.18","29.87"," 7.3","34","8.6"
4,2013-06-28,"106","75","91"," 7","65","73","0","26",532,1937," ","0.0","0.00","29.20","29.87"," 0.9","19","3.4"
5,2013-06-28,"M","M","M","M","M","M","M","M",411,1925," ","M","M","M","M","M","M","M"
6,2013-06-28,"105","75","90"," 8","66","74","0","25",532,1936," ","0.0","0.00","29.35","29.86"," 3.8","21","4.9"
7,2013-06-28,"97","72","85","M","63","70","0","20",584.664715571308,1824.5367365274," ","0.0","0.00","28.59","29.91"," 5.6","01","7.5"
8,2013-06-28,"105","79","92","M","71","77","0","27",584.324655654824,1824.34652508856," ","M","0.00","29.54","M"," 4.1","20","5.1"
9,2013-06-28,"78","65","72","M","60","64","0"," 7",583.984595738341,1824.15631364971,"RA","M","0.11","29.01","29.76","13.3","32","14.3"
10,2013-06-28,"92","78","85","M","72","75","0","20",528,1932,"VCTS","M","  T","29.86","29.86","10.5","24","11.4"
11,2013-06-28,"89","74","82"," 1","73","75","0","17",527,1933,"RA BR","0.0","0.03","29.85","29.86"," 7.5","23","8.5"
12,2013-06-28,"94","80","87","M","71","75","0","22",582.96441598889,1823.58567933317,"RA","0.0","  T","29.85","29.87"," 9.1","25","9.9"
13,2013-06-28,"92","62","M","M","50","60","M","M",582.624356072407,1823.39546789433,"TSRA RA","M","0.53","24.42","30.04"," 0.8","08","11.5"
14,2013-06-28,"98","71","85"," 5","64","71","0","20",518,1949," ","0.0","0.00","28.57","29.90"," 6.4","01","8.8"
15,2013-06-28,"73","56","65","-3","62","63","0"," 0",409,1930,"RA BR VCTS","0.0","0.71","29.23","29.57"," 2.0","04","3.5"
16,2013-06-28,"79","60","70","M","66","67","0"," 5",581.604176322957,1822.82483357779,"RA FG+ FG BR VCTS","M","0.22","29.47","29.55"," 6.0","15","9.6"
17,2013-06-28,"97","74","86","M","66","73","0","21",581.264116406473,1822.63462213894," ","0.0","0.00","29.23","29.91"," 3.3","01","4.5"
18,2013-06-28,"106","82","94","10","64","73","0","29",522,1939," ","0.0","0.00","29.35","29.86"," 2.3","35","6.6"
19,2013-06-28,"80","64","72"," 3","61","65","0"," 7",415,1934,"RA","0.0","0.06","28.89","29.63"," 7.9","31","8.9"
20,2013-06-28,"104","80","92","M","63","72","0","27",580.243936657023,1822.0639878224," ","0.0","0.00","29.16","29.85"," 3.1","34","6.4"
1,2013-06-29,"86","72","79","M","67","70","0","14",586.658015892971,1825.69981878905," ","M","  T","29.42","29.61"," 7.4","20","7.9"
2,2013-06-29,"79","68","74"," 6","66","68","0"," 9",414,1928,"BR","0.0","  T","28.53","29.62","11.3","21","11.6"
3,2013-06-29,"93","67","80","-1","57","66","0","15",509,1945," ","0.0","0.00","29.15","29.85","10.4","34","10.9"
4,2013-06-29,"108","75","92"," 8","61","72","0","27",532,1937," ","0.0","0.00","29.13","29.79"," 0.2","35","3.3"
5,2013-06-29,"M","M","M","M","M","M","M","M",411,1925," ","M","M","M","M","M","M","M"
6,2013-06-29,"107","72","90"," 8","63","73","0","25",532,1936," ","0.0","0.00","29.28","29.78"," 4.0","02","7.0"
7,2013-06-29,"93","71","82","M","57","67","0","17",584.61765639407,1824.55855015597," ","0.0","0.00","28.56","29.89"," 7.0","01","7.9"
8,2013-06-29,"109","75","92","M","68","76","0","27",584.277596477587,1824.36833871712," ","M","0.00","29.45","M"," 0.7","34","4.8"
9,2013-06-29,"77","63","70","M","56","62","0"," 5",583.937536561103,1824.17812727828,"RA BR","M","0.56","29.14","29.86"," 8.5","01","9.1"
10,2013-06-29,"86","77","82","M","72","75","0","17",528,1932,"RA","M","  T","29.77","29.79","10.9","21","11.3"
11,2013-06-29,"87","74","81"," 0","73","76","0","16",527,1933," ","0.0","0.14","29.75","29.79"," 9.2","21","9.6"
12,2013-06-29,"89","79","84","M","72","75","0","19",582.917356811653,1823.60749296174,"RA","0.0","0.01","29.75","29.80"," 8.7","22","9.0"
13,2013-06-29,"81","60","71","M","52","59","0"," 6",582.57729689517,1823.41728152289," ","M","  T","24.42","30.05"," 2.7","25","4.9"
14,2013-06-29,"93","76","85"," 5","58","68","0","20",518,1949," ","0.0","0.00","28.56","29.88"," 7.0","02","8.4"
15,2013-06-29,"84","65","75"," 7","67","69","0","10",409,1930,"BR","0.0","0.01","29.19","29.58"," 6.3","18","6.9"
16,2013-06-29,"83","69","76","M","68","70","0","11",581.557117145719,1822.84664720635,"BR","M","  T","29.46","29.58"," 8.4","18","8.8"
17,2013-06-29,"92","66","79","M","57","67","0","14",581.217057229236,1822.65643576751," ","0.0","0.00","29.21","29.89"," 5.4","36","6.0"
18,2013-06-29,"100","78","89"," 4","61","71","0","24",522,1940," ","0.0","0.00","29.33","29.83"," 6.0","01","6.5"
19,2013-06-29,"69","61","65","-5","58","61","0"," 0",416,1934,"FG+ BR","0.0","  T","28.98","29.70","14.3","02","14.4"
20,2013-06-29,"100","75","88","M","61","70","0","23",580.196877479785,1822.08580145097," ","0.0","0.00","29.13","29.83"," 5.8","02","6.4"
1,2013-06-30,"87","69","78","M","67","71","0","13",586.610956715734,1825.72163241762," ","M","0.00","29.67","29.85"," 6.6","21","6.9"
2,2013-06-30,"82","68","75"," 7","68","69","0","10",414,1928,"BR","0.0","0.00","28.77","29.86"," 9.7","21","9.9"
3,2013-06-30,"86","62","74","-7","55","63","0"," 9",509,1945," ","0.0","0.00","29.23","29.92","10.6","35","11.1"
4,2013-06-30,"96","72","84"," 0","66","71","0","19",532,1937,"TSRA BR","0.0","0.35","29.19","29.85"," 2.0","30","4.3"
5,2013-06-30,"M","M","M","M","M","M","M","M",411,1925," ","M","M","M","M","M","M","M"
6,2013-06-30,"96","72","84"," 1","66","72","0","19",532,1936,"TSRA BR","0.0","0.55","29.34","29.84"," 1.8","29","5.9"
7,2013-06-30,"87","65","76","M","52","62","0","11",584.570597216833,1824.58036378454,"HZ","0.0","0.00","28.63","29.95"," 8.8","02","9.8"
8,2013-06-30,"99","77","88","M","69","M","0","23",584.230537300349,1824.39015234569,"TS VCTS","M","0.00","29.50","M"," 4.6","32","5.5"
9,2013-06-30,"82","58","70","M","53","60","0"," 5",583.890477383866,1824.19994090685," ","M","0.00","29.33","30.06"," 4.6","01","5.6"
10,2013-06-30,"90","75","83","M","73","75","0","18",528,1932,"TSRA","M","0.24","29.80","29.82","10.2","18","11.4"
11,2013-06-30,"90","73","82"," 1","73","75","0","17",528,1933,"TS","0.0","0.10","29.77","29.81"," 7.9","18","8.9"
12,2013-06-30,"94","76","85","M","72","75","0","20",582.870297634415,1823.62930659031,"TSRA RA","0.0","0.35","29.78","29.83"," 7.0","19","9.2"
13,2013-06-30,"74","59","67","M","54","59","0"," 2",582.530237717932,1823.43909515146,"TSRA","M","0.19","24.41","30.07"," 2.8","26","7.7"
14,2013-06-30,"88","67","78","-2","54","63","0","13",519,1949," ","0.0","0.00","28.61","29.94"," 9.1","02","10.0"
15,2013-06-30,"87","65","76"," 8","67","69","0","11",409,1930,"RA BR","0.0","0.04","29.44","29.82"," 3.6","18","4.1"
16,2013-06-30,"84","68","76","M","69","71","0","11",581.510057968481,1822.86846083492," ","M","0.00","29.70","29.82"," 7.4","19","7.8"
17,2013-06-30,"85","69","77","M","56","64","0","12",581.169998051998,1822.67824939607," ","0.0","0.00","29.28","29.96"," 6.9","36","7.2"
18,2013-06-30,"93","78","86"," 1","56","67","0","21",522,1940," ","0.0","0.00","29.38","29.87"," 8.6","01","9.3"
19,2013-06-30,"70","61","66","-4","50","57","0"," 1",416,1934," ","0.0","  T","29.22","29.93","14.7","01","14.8"
20,2013-06-30,"93","73","83","M","56","67","0","18",580.149818302547,1822.10761507954," ","0.0","0.00","29.18","29.86"," 7.5","01","8.1"
1,2013-07-01,"81","72","77","M","70","71","0","12",586.563897538496,1825.74344604618,"RA FG BR","M","1.69","29.85","30.02"," 2.4","17","4.6"
2,2013-07-01,"76","69","73"," 5","70","71","0"," 8",415,1928,"RA BR","0.0","0.33","28.94","30.03"," 8.0","21","8.4"
3,2013-07-01,"87","61","74","-8","53","62","0"," 9",510,1945," ","0.0","0.00","29.31","30.02"," 9.5","36","9.8"
4,2013-07-01,"91","73","82","-2","53","65","0","17",533,1937," ","0.0","0.00","29.29","29.95"," 4.1","01","4.9"
5,2013-07-01,"M","M","M","M","M","M","M","M",412,1925," ","M","M","M","M","M","M","M"
6,2013-07-01,"91","67","79","-4","57","66","0","14",533,1936," ","0.0","0.00","29.44","29.94"," 8.3","01","8.5"
7,2013-07-01,"85","59","72","M","49","59","0"," 7",584.523538039595,1824.6021774131,"HZ","0.0","0.00","28.71","30.05"," 9.2","02","9.3"
8,2013-07-01,"94","72","83","M","59","68","0","18",584.183478123112,1824.41196597426," ","M","0.00","29.58","M"," 5.3","01","5.2"
9,2013-07-01,"84","60","72","M","55","63","0"," 7",583.843418206628,1824.22175453541," ","M","0.00","29.39","30.14"," 3.6","04","4.2"
10,2013-07-01,"84","73","M","M","72","74","M","M",529,1932,"TSRA RA BR","M","0.67","29.88","29.92","11.2","18","11.7"
11,2013-07-01,"86","72","79","-2","72","73","0","14",528,1933,"RA BR","0.0","0.44","29.87","29.92"," 7.9","18","8.6"
12,2013-07-01,"87","74","81","M","71","73","0","16",582.823238457178,1823.65112021887,"TS TSRA RA BR","0.0","1.22","29.87","29.93"," 6.4","19","6.8"
13,2013-07-01,"77","55","66","M","52","57","0"," 1",582.483178540694,1823.46090878003,"RA","M","0.06","24.46","30.14"," 1.5","17","6.7"
14,2013-07-01,"85","64","75","-5","51","61","0","10",519,1949," ","0.0","0.00","28.69","30.04","10.4","02","10.6"
15,2013-07-01,"78","66","72"," 3","70","70","0"," 7",410,1930,"RA BR","0.0","0.71","29.62","30.01"," 0.7","09","1.5"
16,2013-07-01,"79","71","75","M","71","72","0","10",581.462998791244,1822.89027446349,"TSRA RA BR HZ","M","0.85","29.87","29.99"," 3.4","16","5.6"
17,2013-07-01,"86","63","75","M","54","63","0","10",581.122938874761,1822.70006302464," ","0.0","0.00","29.37","30.05"," 7.1","01","7.0"
18,2013-07-01,"90","71","81","-4","55","65","0","16",523,1940," ","0.0","0.00","29.47","29.97"," 9.0","01","9.1"
19,2013-07-01,"74","60","67","-3","53","59","0"," 2",416,1934," ","0.0","0.00","29.34","30.09","12.2","02","11.7"
20,2013-07-01,"89","67","78","M","56","65","0","13",580.10275912531,1822.1294287081," ","0.0","0.00","29.28","29.97"," 7.7","35","8.2"
1,2013-07-02,"84","61","73","M","65","67","0"," 8",586.516838361259,1825.76525967475,"RA BR","M","  T","29.99","30.17"," 2.8","09","6.6"
2,2013-07-02,"79","67","73"," 5","69","71","0"," 8",415,1928," ","0.0","  T","29.07","30.15"," 9.4","21","10.0"
3,2013-07-02,"88","59","74","-8","52","61","0"," 9",510,1945," ","0.0","0.00","29.34","30.04"," 4.6","01","6.0"
4,2013-07-02,"95","69","82","-2","50","63","0","17",533,1937," ","0.0","0.00","29.33","29.99"," 3.3","01","4.8"
5,2013-07-02,"M","M","M","M","M","M","M","M",412,1924," ","M","M","M","M","M","M","M"
6,2013-07-02,"94","63","79","-4","54","64","0","14",533,1936," ","0.0","0.00","29.48","29.98"," 4.6","36","5.5"
7,2013-07-02,"87","58","73","M","48","59","0"," 8",584.476478862358,1824.62399104167,"HZ","0.0","0.00","28.71","30.06"," 4.9","03","6.4"
8,2013-07-02,"96","66","81","M","57","67","0","16",584.136418945874,1824.43377960283," ","M","0.00","29.63","M"," 3.0","36","3.4"
9,2013-07-02,"83","59","71","M","53","61","0"," 6",583.796359029391,1824.24356816398," ","M","0.00","29.34","30.10"," 3.7","02","4.6"
10,2013-07-02,"88","73","81","M","72","74","0","16",529,1932,"RA VCTS","M","0.10","30.02","30.05"," 9.8","15","10.5"
11,2013-07-02,"88","72","80","-1","72","74","0","15",528,1933,"RA","0.0","0.08","30.01","30.06"," 6.0","16","6.9"
12,2013-07-02,"88","74","81","M","72","74","0","16",582.77617927994,1823.67293384744,"RA","0.0","0.13","30.01","30.06"," 6.0","17","6.6"
13,2013-07-02,"82","53","68","M","46","56","0"," 3",582.436119363457,1823.48272240859," ","M","0.00","24.41","30.08"," 1.5","07","7.0"
14,2013-07-02,"89","60","75","-5","50","60","0","10",519,1949," ","0.0","0.00","28.71","30.06"," 6.1","02","7.9"
15,2013-07-02,"77","61","69"," 0","67","67","0"," 4",411,1929,"RA BR","0.0","0.74","29.75","30.15"," 3.3","12","4.7"
16,2013-07-02,"81","59","70","M","65","66","0"," 5",581.415939614006,1822.91208809205,"RA BR HZ","M","0.01","30.02","30.13"," 2.2","09","6.5"
17,2013-07-02,"86","57","72","M","54","61","0"," 7",581.075879697523,1822.72187665321," ","0.0","0.00","29.39","30.08"," 2.1","03","3.0"
18,2013-07-02,"91","68","80","-5","51","63","0","15",523,1940," ","0.0","0.00","29.52","30.02"," 5.2","02","6.7"
19,2013-07-02,"69","58","64","-6","53","57","1"," 0",417,1934,"RA DZ","0.0","  T","29.35","30.10"," 8.4","02","8.6"
20,2013-07-02,"90","64","77","M","51","62","0","12",580.055699948073,1822.15124233667," ","0.0","0.00","29.33","30.02"," 5.0","36","5.8"
1,2013-07-03,"89","61","75","M","67","70","0","10",586.469779184021,1825.78707330332,"BR HZ","M","0.00","30.02","30.18"," 6.6","23","7.1"
2,2013-07-03,"84","65","75"," 7","69","71","0","10",416,1928," ","0.0","  T","29.12","30.20","11.3","24","11.7"
3,2013-07-03,"87","57","72","-10","52","61","0"," 7",511,1945," ","0.0","0.00","29.31","30.02"," 4.3","14","5.4"
4,2013-07-03,"96","67","82","-2","49","63","0","17",534,1937," ","0.0","0.00","29.28","29.95"," 1.1","04","3.6"
5,2013-07-03,"M","M","M","M","M","M","M","M",413,1924," ","M","M","M","M","M","M","M"
6,2013-07-03,"95","60","78","-5","53","64","0","13",534,1936," ","0.0","0.00","29.44","29.95"," 1.7","06","3.5"
7,2013-07-03,"87","60","74","M","49","61","0"," 9",584.42941968512,1824.64580467024,"HZ","0.0","0.00","28.65","30.00"," 4.9","14","6.1"
8,2013-07-03,"99","67","83","M","57","68","0","18",584.089359768637,1824.45559323139," ","M","0.00","29.60","M"," 2.8","18","3.5"
9,2013-07-03,"84","59","72","M","53","61","0"," 7",583.749299852153,1824.26538179255," ","M","0.00","29.24","30.01"," 2.1","14","2.7"
10,2013-07-03,"88","74","81","M","73","75","0","16",529,1932,"TS","M","0.05","30.08","30.11","10.4","14","11.2"
11,2013-07-03,"88","71","80","-1","73","75","0","15",529,1933,"FG","0.0","1.19","30.08","30.12"," 7.4","14","8.2"
12,2013-07-03,"89","73","81","M","73","75","0","16",582.729120102703,1823.69474747601,"TS","0.0","0.06","30.07","30.12"," 8.5","14","8.6"
13,2013-07-03,"87","55","71","M","43","55","0"," 6",582.389060186219,1823.50453603716," ","M","0.00","24.26","29.88"," 1.1","02","6.7"
14,2013-07-03,"88","63","76","-5","52","62","0","11",520,1949," ","0.0","0.00","28.64","30.00"," 4.2","13","4.8"
15,2013-07-03,"88","61","75"," 6","67","69","0","10",411,1929,"BR","0.0","0.01","29.78","30.16"," 2.9","21","3.8"
16,2013-07-03,"89","59","74","M","68","70","0"," 9",581.368880436769,1822.93390172062,"BR HZ","M","  T","30.04","30.15"," 6.9","24","7.2"
17,2013-07-03,"87","55","71","M","54","61","0"," 6",581.028820520286,1822.74369028178," ","0.0","0.00","29.36","30.06"," 1.9","13","2.8"
18,2013-07-03,"93","67","80","-5","52","64","0","15",524,1939," ","0.0","0.00","29.47","29.99"," 3.5","09","4.0"
19,2013-07-03,"66","60","63","-8","59","60","2"," 0",418,1934,"RA FG+ BR HZ","0.0","0.34","29.31","30.06"," 5.2","03","6.3"
20,2013-07-03,"92","63","78","M","51","63","0","13",580.008640770835,1822.17305596524," ","0.0","0.00","29.28","29.99"," 3.1","09","3.9"
1,2013-07-04,"93","74","84","M","71","75","0","19",586.422720006784,1825.80888693188," ","M","0.00","29.99","30.15"," 8.4","23","8.7"
2,2013-07-04,"87","71","79","11","71","73","0","14",416,1927,"BR","0.0","0.00","29.11","30.19","11.4","24","11.8"
3,2013-07-04,"91","60","76","-7","59","65","0","11",511,1945," ","0.0","0.00","29.25","29.96"," 5.7","17","6.8"
4,2013-07-04,"96","70","83","-1","58","67","0","18",534,1937," ","0.0","0.00","29.26","29.93"," 1.6","14","3.4"
5,2013-07-04,"M","M","M","M","M","M","M","M",414,1924," ","M","M","M","M","M","M","M"
6,2013-07-04,"96","63","80","-3","59","67","0","15",534,1936," ","0.0","0.00","29.41","29.93"," 2.2","14","3.6"
7,2013-07-04,"92","70","81","M","54","64","0","16",584.382360507883,1824.66761829881,"HZ","0.0","0.00","28.59","29.94"," 9.9","16","11.7"
8,2013-07-04,"98","70","84","M","67","73","0","19",584.042300591399,1824.47740685996," ","M","0.00","29.59","M"," 2.2","16","3.6"
9,2013-07-04,"87","63","75","M","58","65","0","10",583.702240674916,1824.28719542111," ","M","0.00","29.15","29.91"," 7.5","17","7.9"
10,2013-07-04,"90","73","82","M","72","75","0","17",530,1932,"TS RA BR","M","0.09","30.11","30.13","11.6","14","12.3"
11,2013-07-04,"87","72","80","-1","72","74","0","15",529,1933,"BR","0.0","0.11","30.11","30.14","10.4","14","11.2"
12,2013-07-04,"89","75","82","M","72","75","0","17",582.682060925465,1823.71656110457,"BR","0.0","0.00","30.10","30.15"," 9.8","15","10.7"
13,2013-07-04,"90","59","75","M","42","56","0","10",582.342001008982,1823.52634966573," ","M","0.00","24.23","29.81"," 3.3","29","7.3"
14,2013-07-04,"92","67","80","-1","56","65","0","15",520,1949," ","0.0","0.00","28.59","29.94"," 8.4","15","9.4"
15,2013-07-04,"93","65","79","10","70","74","0","14",412,1929,"BR","0.0","0.00","29.76","30.13"," 3.7","22","4.2"
16,2013-07-04,"92","74","83","M","72","75","0","18",581.321821259531,1822.95571534919," ","M","0.00","30.02","30.11"," 8.3","25","8.6"
17,2013-07-04,"91","59","75","M","59","66","0","10",580.981761343048,1822.76550391034,"VCTS","0.0","0.00","29.31","30.00"," 4.7","18","5.1"
18,2013-07-04,"96","74","85"," 0","57","67","0","20",524,1939," ","0.0","0.00","29.43","29.94"," 8.5","13","9.7"
19,2013-07-04,"80","61","71"," 0","61","64","0"," 6",418,1934,"BR HZ","0.0","0.00","29.32","30.06"," 5.4","16","6.9"
20,2013-07-04,"96","67","82","M","58","67","0","17",579.961581593597,1822.1948695938," ","0.0","0.00","29.23","29.94"," 5.7","12","7.1"
1,2013-07-05,"94","77","86","M","71","75","0","21",586.375660829546,1825.83070056045," ","M","0.00","29.95","30.10"," 7.0","23","7.5"
2,2013-07-05,"89","72","81","12","70","74","0","16",417,1927," ","0.0","0.00","29.07","30.13","11.8","24","12.2"
3,2013-07-05,"92","63","78","-5","60","67","0","13",512,1944," ","0.0","0.00","29.21","29.92"," 7.7","16","8.7"
4,2013-07-05,"99","72","86"," 2","61","70","0","21",534,1937," ","0.0","0.00","29.23","29.90"," 3.0","16","4.9"
5,2013-07-05,"M","M","M","M","M","M","M","M",414,1924," ","M","M","M","M","M","M","M"
6,2013-07-05,"98","65","82","-1","62","70","0","17",534,1936," ","0.0","0.00","29.39","29.89"," 4.3","15","5.3"
7,2013-07-05,"93","70","82","M","57","66","0","17",584.335301330645,1824.68943192737,"TS HZ","0.0","0.06","28.56","29.90","15.4","15","15.8"
8,2013-07-05,"99","70","85","M","70","75","0","20",583.995241414162,1824.49922048853," ","M","0.00","29.57","M"," 3.6","13","3.9"
9,2013-07-05,"88","67","78","M","61","67","0","13",583.655181497678,1824.30900904968," ","M","  T","29.10","29.85","11.7","16","11.8"
10,2013-07-05,"90","75","83","M","72","75","0","18",530,1932," ","M","0.00","30.12","30.14","12.6","12","12.7"
11,2013-07-05,"90","71","81"," 0","72","75","0","16",530,1933,"BR","0.0","0.00","30.11","30.15"," 9.3","13","9.9"
12,2013-07-05,"89","75","82","M","72","75","0","17",582.635001748228,1823.73837473314,"HZ","0.0","0.00","30.11","30.15"," 8.3","14","8.5"
13,2013-07-05,"89","62","76","M","48","58","0","11",582.294941831744,1823.54816329429,"TS RA","M","0.01","24.18","29.74"," 2.6","25","6.9"
14,2013-07-05,"93","70","82"," 1","60","68","0","17",521,1949,"TS RA","0.0","  T","28.56","29.90","12.3","15","12.7"
